,movie,year,imdb_ratings,metascore,votes,category,mv_page,genres1,genres2,genres3,stars1,stars2,stars3,rank,nb_oscar,win,nom,runtime,budget,gross
1119,Emperor,2012,6.5,48        ,12956,PG-13,https://imdb.com/title/tt2103264/,Drama,History,War,Matthew Fox,Colin Moy,Tommy Lee Jones,0,0,0,1,,,14858240
1120,Marley,2012,8.0,82        ,12922,PG-13,https://imdb.com/title/tt1183919/,Documentary,Biography,Music,Bob Marley,Ziggy Marley,Rita Marley,0,1,1,17,144,,3842919
1121,Love Is All You Need,2012,6.5,60        ,12879,R,https://imdb.com/title/tt1854236/,Comedy,Drama,Romance,Pierce Brosnan,Trine Dyrholm,Molly Blixt Egelind,0,0,4,13,116,5500000,16722143
1122,The Sapphires,2012,7.0,67        ,12828,PG-13,https://imdb.com/title/tt1673697/,Biography,Comedy,Drama,Chris O'Dowd,Deborah Mailman,Jessica Mauboy,0,0,27,25,103,10000000,20423628
1123,The Queen of Versailles,2012,7.1,80        ,12320,PG,https://imdb.com/title/tt2125666/,Documentary,,,Jaqueline Siegel,David Siegel,Lorraine Barrett,0,0,8,26,55,1000000,2495706
1124,Barbara,2012,7.1,86        ,12269,PG-13,https://imdb.com/title/tt2178941/,Drama,,,Nina Hoss,Ronald Zehrfeld,Rainer Bock,0,0,10,23,105,,6889185
1125,Superman vs. The Elite,2012,7.1,,12055,PG-13,https://imdb.com/title/tt2224455/,Animation,Action,Sci-Fi,George Newbern,Pauley Perrette,Robin Atkin Downes,0,0,1,3,76,3500000,
1126,Stories We Tell,2012,7.5,91        ,11998,PG-13,https://imdb.com/title/tt2366450/,Documentary,,,Michael Polley,John Buchan,Mark Polley,0,0,24,42,108,,2641053
1127,Great Expectations,2012,6.4,60        ,11979,PG-13,https://imdb.com/title/tt1836808/,Drama,Romance,,Toby Irvine,Ralph Fiennes,Jason Flemyng,0,1,1,16,128,,6202879
1128,Shadow Dancer,2012,6.2,71        ,11789,R,https://imdb.com/title/tt1770734/,Drama,Thriller,,Clive Owen,Andrea Riseborough,Gillian Anderson,0,0,8,9,101,,2255291
1129,Meeting Evil,2012,5.3,,11542,R,https://imdb.com/title/tt1810697/,Crime,Drama,Mystery,Luke Wilson,Samuel L. Jackson,Leslie Bibb,0,0,0,0,89,,525
1130,Sleepwalk with Me,2012,6.8,71        ,11404,PG-13,https://imdb.com/title/tt2077851/,Comedy,,,Mike Birbiglia,Lauren Ambrose,James Rebhorn,0,0,3,4,81,1000000,2266067
1131,Extracted,2012,6.5,,11287,R,https://imdb.com/title/tt1757746/,Drama,Sci-Fi,,Sasha Roiz,Jenny Mollen,Dominic Bogart,0,0,0,1,85,,
1132,Brake,2012,6.1,38        ,11267,R,https://imdb.com/title/tt1990181/,Thriller,,,Stephen Dorff,Chyler Leigh,JR Bourne,0,0,0,0,92,500000,102819
1133,Populaire,2012,6.9,58        ,11215,R,https://imdb.com/title/tt2070776/,Comedy,Romance,Sport,Romain Duris,Féodor Atkine,Déborah François,0,0,1,9,111,13000000,12698385
1134,Hyde Park on Hudson,2012,5.8,55        ,11068,R,https://imdb.com/title/tt1477855/,Biography,Comedy,Drama,Bill Murray,Laura Linney,Olivia Williams,0,1,1,14,94,,10980481
1135,Aftershock,2012,4.8,39        ,10979,R,https://imdb.com/title/tt1780762/,Action,Adventure,Horror,Eli Roth,Ariel Levy,Nicolás Martínez,0,0,0,3,89,2000000,294696
1136,Lay the Favorite,2012,4.8,38        ,10962,R,https://imdb.com/title/tt1132449/,Comedy,Drama,Romance,Rebecca Hall,Bruce Willis,Vince Vaughn,0,0,0,1,94,26350000,1577272
1137,Starship Troopers: Invasion,2012,5.9,,10580,R,https://imdb.com/title/tt2085930/,Animation,Action,Sci-Fi,Luci Christian,David Matranga,Justin Doran,0,0,0,1,89,,193425
1138,Transit,2012,5.8,,10551,R,https://imdb.com/title/tt1059836/,Action,Crime,Thriller,Jim Caviezel,James Frain,Elisabeth Röhm,0,0,0,0,88,5000000,663432
1139,The Factory,2012,5.8,,10369,R,https://imdb.com/title/tt1132285/,Crime,Mystery,Thriller,John Cusack,Dallas Roberts,Vincent Messina,0,0,0,0,104,25000000,30640
1140,2016: Obama's America,2012,5.0,26        ,10261,PG,https://imdb.com/title/tt2247692/,Documentary,,,Jay Bastian,Joe Biden,Cait Brasel,0,0,0,1,87,2500000,33449086
1141,It's a Disaster,2012,6.4,57        ,10179,R,https://imdb.com/title/tt1995341/,Comedy,Drama,,Rachel Boston,Laura Adkin,Kevin M. Brennan,0,0,0,3,,500000,60818
1142,Blancanieves,2012,7.5,82        ,10177,PG-13,https://imdb.com/title/tt1854513/,Drama,Fantasy,,Maribel Verdú,Emilio Gavira,Daniel Giménez Cacho,0,0,48,56,104,,2585522
1143,Ginger & Rosa,2012,6.3,69        ,10158,PG-13,https://imdb.com/title/tt2115295/,Drama,,,Elle Fanning,Alice Englert,Annette Bening,0,0,4,8,90,,1674776
1144,Columbus Circle,2012,6.0,,10141,PG-13,https://imdb.com/title/tt1465533/,Crime,Drama,Mystery,Selma Blair,Amy Smart,Kevin Pollak,0,0,0,0,82,10000000,
1145,Madea's Witness Protection,2012,4.9,42        ,9894,PG-13,https://imdb.com/title/tt2215285/,Comedy,Crime,Drama,Tyler Perry,Eugene Levy,Denise Richards,0,0,1,5,,20000000,66899242
1146,West of Memphis,2012,7.9,80        ,9644,R,https://imdb.com/title/tt2130321/,Documentary,Crime,,Jason Baldwin,Damien Wayne Echols,Jessie Misskelley,0,1,1,19,147,,318317
1147,About Cherry,2012,4.8,33        ,9559,R,https://imdb.com/title/tt1945062/,Drama,,,Ashley Hinshaw,James Franco,Heather Graham,0,0,0,0,98,2500000,8315
1148,Freelancers,2012,4.6,,9497,R,https://imdb.com/title/tt1815708/,Action,Crime,Drama,50 Cent,Robert De Niro,Forest Whitaker,0,0,0,0,96,11000000,456350
1149,The Giant Mechanical Man,2012,6.7,43        ,9373,PG-13,https://imdb.com/title/tt1769363/,Comedy,Drama,Romance,Jenna Fischer,Chris Messina,Topher Grace,0,0,0,0,95,,7396
1150,The Samaritan,2012,5.6,37        ,9339,R,https://imdb.com/title/tt1867093/,Action,Crime,Drama,Samuel L. Jackson,Luke Kirby,Ruth Negga,0,0,0,4,90,12000000,15220
1151,Tim and Eric's Billion Dollar Movie,2012,5.4,40        ,9275,R,https://imdb.com/title/tt1855401/,Comedy,,,Tim Heidecker,Eric Wareheim,Robert Loggia,0,0,0,1,93,3000000,223580
1152,Vamps,2012,5.2,57        ,9194,PG-13,https://imdb.com/title/tt1545106/,Comedy,Horror,Romance,Alicia Silverstone,Krysten Ritter,Larry Wilmore,0,0,0,0,92,16000000,92748
1153,Foodfight!,2012,1.5,,9099,PG,https://imdb.com/title/tt0249516/,Animation,Action,Adventure,Hilary Duff,Haylie Duff,Charlie Sheen,0,0,0,0,91,4,120141
1154,Drug War,2012,7.0,86        ,9062,R,https://imdb.com/title/tt2165735/,Action,Crime,Drama,Louis Koo,Honglei Sun,Yi Huang,0,0,10,28,107,100000000,24676341
1155,Best Man Down,2012,6.4,36        ,8962,PG-13,https://imdb.com/title/tt1885300/,Comedy,Drama,,Justin Long,Jess Weixler,Tyler Labine,0,0,0,0,89,1500000,1938
1156,Branded,2012,4.7,20        ,8720,R,https://imdb.com/title/tt1368440/,Drama,Fantasy,Sci-Fi,Ed Stoppard,Leelee Sobieski,Jeffrey Tambor,0,0,0,0,,,4227984
1157,Stitches,2012,5.6,,8613,R,https://imdb.com/title/tt2126362/,Comedy,Horror,,Ross Noble,Tommy Knight,Eoghan McQuinn,0,0,0,2,86,,63555
1158,Smiley,2012,3.4,25        ,8328,R,https://imdb.com/title/tt2025667/,Comedy,Horror,Mystery,Caitlin Gerard,Melanie Papalia,Shane Dawson,0,0,0,1,95,,
1159,The Babymakers,2012,4.9,30        ,8314,R,https://imdb.com/title/tt0835418/,Comedy,,,Paul Schneider,Olivia Munn,Kevin Heffernan,0,0,0,1,95,,475511
1160,Lola Versus,2012,5.4,49        ,8190,R,https://imdb.com/title/tt1710417/,Comedy,,,Greta Gerwig,Zoe Lister-Jones,Hamish Linklater,0,0,0,2,87,,455754
1161,Eden,2012,6.6,63        ,8123,R,https://imdb.com/title/tt1734433/,Crime,Drama,,Jamie Chung,Beau Bridges,Matt O'Leary,0,0,9,4,98,,
1162,Chasing Ice,2012,7.8,75        ,8084,PG-13,https://imdb.com/title/tt1579361/,Documentary,Biography,,James Balog,Svavar Jónatansson,Louie Psihoyos,0,1,9,93,75,,1358668
1163,Black Rock,2012,4.7,46        ,8068,R,https://imdb.com/title/tt1930294/,Horror,Thriller,,Katie Aselton,Lake Bell,Kate Bosworth,0,0,0,0,,,175682
1164,Dark Tide,2012,4.3,23        ,8036,PG-13,https://imdb.com/title/tt1507563/,Action,Adventure,Drama,Halle Berry,Olivier Martinez,Ralph Brown,0,0,0,0,,25000000,1167612
1165,"Farewell, My Queen",2012,6.2,67        ,7867,R,https://imdb.com/title/tt1753813/,Drama,History,Romance,Léa Seydoux,Diane Kruger,Virginie Ledoyen,0,0,6,12,100,,6366835
1166,Speak Bachchan,2012,5.5,,7844,PG,https://imdb.com/title/tt1728986/,Action,Comedy,,Amitabh Bachchan,Ajay Devgn,Abhishek Bachchan,0,0,8,3,155,700000000,28775262
1167,Mac & Devin Go to High School,2012,4.4,,7808,R,https://imdb.com/title/tt1870425/,Comedy,,,Snoop Dogg,Wiz Khalifa,Mike Epps,0,0,0,0,75,,
1168,Cirque du Soleil: Worlds Away,2012,6.8,51        ,7798,PG,https://imdb.com/title/tt1792647/,Fantasy,,,Erica Linz,Igor Zaripov,Lutz Halbhubner,0,0,0,1,,,34153101
1169,Joyful Noise,2012,5.7,44        ,7788,PG-13,https://imdb.com/title/tt1710396/,Comedy,Drama,Music,Queen Latifah,Dolly Parton,Keke Palmer,0,0,0,1,,25000000,31158113
1170,The Players,2012,5.3,43        ,7727,R,https://imdb.com/title/tt2087850/,Comedy,,,Jean Dujardin,Gilles Lellouche,Géraldine Nakache,0,0,0,1,109,,24629152
1171,The Scorpion King 3: Battle for Redemption,2012,3.6,,7650,PG-13,https://imdb.com/title/tt1781896/,Action,Adventure,Fantasy,Dave Bautista,Bostin Christopher,Tanapol Chuksrida,0,0,0,0,105,5000000,
1172,The Liability,2012,5.9,,7384,R,https://imdb.com/title/tt2081437/,Comedy,Crime,Thriller,Tim Roth,Jack O'Connell,Peter Mullan,0,0,0,2,82,2000000,
1173,Silent Night,2012,5.2,53        ,7310,R,https://imdb.com/title/tt2347497/,Comedy,Horror,Mystery,Malcolm McDowell,Jaime King,Donal Logue,0,0,0,0,94,5000000,130781
1174,Good Deeds,2012,5.5,43        ,7279,PG-13,https://imdb.com/title/tt1885265/,Comedy,Drama,Romance,Tyler Perry,Gabrielle Union,Thandie Newton,0,0,0,5,,,35579177
1175,Why Stop Now?,2012,5.6,36        ,7164,R,https://imdb.com/title/tt1853643/,Comedy,Drama,,Jesse Eisenberg,Melissa Leo,Tracy Morgan,0,0,0,1,85,,2432
1176,At Any Price,2012,5.6,61        ,7072,R,https://imdb.com/title/tt1937449/,Drama,Sport,Thriller,Dennis Quaid,Zac Efron,Kim Dickens,0,0,0,1,105,,487965
1177,Small Apartments,2012,6.1,,7068,R,https://imdb.com/title/tt1272886/,Comedy,Crime,Drama,Matt Lucas,Peter Stormare,James Caan,0,0,0,1,96,2000000,
1178,Unfinished Song,2012,7.0,57        ,7053,PG-13,https://imdb.com/title/tt1047011/,Comedy,Drama,Music,Terence Stamp,Gemma Arterton,Christopher Eccleston,0,0,3,8,90,,9166865
1179,Gallowwalkers,2012,3.6,,7045,R,https://imdb.com/title/tt0829176/,Action,Adventure,Fantasy,Wesley Snipes,Kevin Howarth,Riley Smith,0,0,0,0,90,17000000,141696
1180,Soldiers of Fortune,2012,4.3,19        ,6944,R,https://imdb.com/title/tt1678051/,Action,Thriller,,Christian Slater,Sean Bean,Ving Rhames,0,0,0,0,94,8000000,1784286
1181,Arthur Newman,2012,5.7,42        ,6862,R,https://imdb.com/title/tt1930546/,Drama,,,Colin Firth,Emily Blunt,Anne Heche,0,0,0,1,93,,747140
1182,Paulette,2012,6.6,40        ,6676,R,https://imdb.com/title/tt2215395/,Comedy,Crime,,Bernadette Lafont,Carmen Maura,Dominique Lavanant,0,0,1,1,87,,14691318
1183,Save the Date,2012,5.8,54        ,6651,R,https://imdb.com/title/tt1965065/,Comedy,Romance,,Lizzy Caplan,Alison Brie,Mark Webber,0,0,3,2,97,,5719
1184,Atlas Shrugged II: The Strike,2012,5.4,26        ,6621,PG-13,https://imdb.com/title/tt1985017/,Drama,Mystery,Sci-Fi,Samantha Mathis,Jason Beghe,Esai Morales,0,0,0,3,111,10000000,3336053
1185,Citadel,2012,5.5,60        ,6616,R,https://imdb.com/title/tt1641975/,Drama,Horror,Thriller,Aneurin Barnard,James Cosmo,Wunmi Mosaku,0,0,11,7,84,,141886
1186,Ishaqzaade,2012,6.5,,6528,PG,https://imdb.com/title/tt2308773/,Action,Drama,Romance,Arjun Kapoor,Parineeti Chopra,Gauhar Khan,0,0,11,17,,220000000,
1187,Girl in Progress,2012,5.6,45        ,6437,PG-13,https://imdb.com/title/tt1817676/,Comedy,Drama,,Eva Mendes,Cierra Ramirez,Patricia Arquette,0,0,6,4,,5000000,4709246
1188,Storage 24,2012,4.4,52        ,6406,R,https://imdb.com/title/tt1986953/,Action,Horror,Mystery,Noel Clarke,Colin O'Donoghue,Antonia Campbell-Hughes,0,0,1,1,87,,646175
1189,2-Headed Shark Attack,2012,2.5,,6352,R,https://imdb.com/title/tt2043757/,Action,Adventure,Comedy,Carmen Electra,Charlie O'Connell,Brooke Hogan,0,0,0,0,88,,
1190,Maximum Conviction,2012,4.8,,6337,R,https://imdb.com/title/tt2119474/,Action,Thriller,,Steven Seagal,Steve Austin,Michael Paré,0,0,0,1,,8000000,
1191,Won't Back Down,2012,6.5,42        ,6115,PG,https://imdb.com/title/tt1870529/,Drama,,,Viola Davis,Maggie Gyllenhaal,Holly Hunter,0,0,1,3,121,,5378228
1192,Freaky Deaky,2012,6.0,,6039,R,https://imdb.com/title/tt0938305/,Comedy,Crime,Thriller,Billy Burke,Christian Slater,Crispin Glover,0,0,0,0,90,6000000,
1193,Curfew,2012,7.9,,5974,PG-13,https://imdb.com/title/tt2088735/,Short,Drama,,Shawn Christensen,Fatima Ptacek,Kim Allen,0,1,20,203,19,50000,
1194,Nitro Circus: The Movie,2012,6.7,43        ,5919,PG-13,https://imdb.com/title/tt1815852/,Documentary,Action,Comedy,Travis Pastrana,Tommy Passemante,Jeremy Rawle,0,0,0,0,,,4174269
1195,Werewolf: The Beast Among Us,2012,5.1,,5818,R,https://imdb.com/title/tt1987028/,Action,Fantasy,Horror,Ed Quinn,Guy Wilson,Stephen Rea,0,0,0,2,93,5000000,
1196,Sparkle,2012,5.7,54        ,5787,PG-13,https://imdb.com/title/tt1876451/,Drama,Music,,Jordin Sparks Thomas,Carmen Ejogo,Whitney Houston,0,0,0,7,116,14000000,24637800
1197,El Gringo,2012,5.4,,5767,R,https://imdb.com/title/tt1990216/,Action,Drama,,Scott Adkins,Petar Bachvarov,Zachary Baharov,0,0,0,1,99,7000000,
1198,Les saveurs du Palais,2012,6.4,61        ,5742,PG-13,https://imdb.com/title/tt2094877/,Biography,Comedy,,Catherine Frot,Arthur Dupont,Jean d'Ormesson,0,0,1,2,95,,11509942
1199,Any Day Now,2012,7.5,60        ,5726,R,https://imdb.com/title/tt2066176/,Drama,,,Alan Cumming,Garret Dillahunt,Isaac Leyva,0,0,13,9,98,,261747
1200,Hello I Must Be Going,2012,6.2,62        ,5710,R,https://imdb.com/title/tt2063666/,Comedy,Drama,Romance,Melanie Lynskey,Christopher Abbott,Blythe Danner,0,0,1,3,95,,354939
1201,A Dark Truth,2012,5.6,31        ,5700,R,https://imdb.com/title/tt2083379/,Action,Thriller,,Andy Garcia,Kim Coates,Deborah Kara Unger,0,0,0,1,106,,5750
1202,Dragon Eyes,2012,4.5,,5533,R,https://imdb.com/title/tt1735862/,Action,Crime,Drama,Cung Le,Jean-Claude Van Damme,Johnny Holmes,0,0,0,0,91,3000000,
1203,Electrick Children,2012,6.8,60        ,5531,R,https://imdb.com/title/tt2139843/,Drama,,,Julia Garner,Liam Aiken,Billy Zane,0,0,4,7,96,,137126
1204,Appartement 1303,2012,2.5,,5520,R,https://imdb.com/title/tt1540767/,Horror,,,Mischa Barton,Julianne Michelle,Rebecca De Mornay,0,0,0,0,85,5000000,3377891
1205,Beyond Outrage,2012,6.8,53        ,5454,R,https://imdb.com/title/tt1724962/,Action,Crime,Drama,Toshiyuki Nishida,Tomokazu Miura,Takeshi Kitano,0,0,3,6,,,17027515
1206,The Gatekeepers,2012,7.6,91        ,5368,PG-13,https://imdb.com/title/tt2309788/,Documentary,History,War,Ami Ayalon,Avraham Shalom,Avi Dichter,0,1,7,711,101,,2573616
1207,Renoir,2012,6.5,64        ,5121,R,https://imdb.com/title/tt2150332/,Biography,Drama,History,Michel Bouquet,Christa Théret,Vincent Rottiers,0,0,3,11,111,,7816573
1208,Harry Potter and the Deathly Hallows: Part 2,2011,8.1,85        ,735980,PG-13,https://imdb.com/title/tt1201607/,Adventure,Drama,Fantasy,Daniel Radcliffe,Emma Watson,Rupert Grint,217,3,45,4591,130,125000000,1356602810
1209,The Intouchables,2011,8.5,57        ,729416,R,https://imdb.com/title/tt1675434/,Biography,Comedy,Drama,François Cluzet,Omar Sy,Anne Le Ny,44,1,38,3839,112,9500000,426588510
1210,Thor,2011,7.0,57        ,725452,PG-13,https://imdb.com/title/tt0800369/,Action,Adventure,Fantasy,Chris Hemsworth,Anthony Hopkins,Natalie Portman,0,0,5,30,115,150000000,449326618
1211,Captain America: The First Avenger,2011,6.9,66        ,717435,PG-13,https://imdb.com/title/tt0458339/,Action,Adventure,Sci-Fi,Chris Evans,Hugo Weaving,Samuel L. Jackson,0,0,4,46,124,140000000,370569774
1212,X-Men: First Class,2011,7.7,65        ,633366,PG-13,https://imdb.com/title/tt1270798/,Action,Adventure,Sci-Fi,James McAvoy,Michael Fassbender,Jennifer Lawrence,0,0,21,39,131,160000000,352616690
1213,Drive,2011,7.8,78        ,553407,R,https://imdb.com/title/tt0780504/,Crime,Drama,,Ryan Gosling,Carey Mulligan,Bryan Cranston,0,1,80,80177,100,15000000,76976666
1214,Limitless,2011,7.4,59        ,515841,PG-13,https://imdb.com/title/tt1219289/,Sci-Fi,Thriller,,Bradley Cooper,Anna Friel,Abbie Cornish,0,0,2,8,105,27000000,161849455
1215,Rise of the Planet of the Apes,2011,7.6,68        ,488210,PG-13,https://imdb.com/title/tt1318514/,Action,Drama,Sci-Fi,James Franco,Andy Serkis,Freida Pinto,0,1,21,2142,105,93000000,481800873
1216,Source Code,2011,7.5,74        ,473499,PG-13,https://imdb.com/title/tt0945513/,Action,Drama,Mystery,Jake Gyllenhaal,Michelle Monaghan,Vera Farmiga,0,0,1,8,93,32000000,147332697
1217,Pirates of the Caribbean: On Stranger Tides,2011,6.6,45        ,469156,PG-13,https://imdb.com/title/tt1298650/,Action,Adventure,Fantasy,Johnny Depp,Penélope Cruz,Ian McShane,0,0,3,31,137,250000000,1045713802
1218,"Crazy, Stupid, Love.",2011,7.4,68        ,459068,PG-13,https://imdb.com/title/tt1570728/,Comedy,Drama,Romance,Steve Carell,Ryan Gosling,Julianne Moore,0,1,3,322,118,50000000,145051197
1219,The Hangover Part II,2011,6.4,44        ,453112,R,https://imdb.com/title/tt1411697/,Comedy,,,Bradley Cooper,Zach Galifianakis,Ed Helms,0,0,5,18,102,80000000,586764305
1220,Mission: Impossible - Ghost Protocol,2011,7.4,73        ,446300,PG-13,https://imdb.com/title/tt1229238/,Action,Adventure,Thriller,Tom Cruise,Jeremy Renner,Simon Pegg,0,0,5,30,132,145000000,694713380
1221,Warrior,2011,8.2,71        ,424045,PG-13,https://imdb.com/title/tt1291584/,Drama,Sport,,Tom Hardy,Nick Nolte,Joel Edgerton,160,1,5,521,140,25000000,23308615
1222,The Help,2011,8.1,62        ,414922,PG-13,https://imdb.com/title/tt1454029/,Drama,,,Emma Stone,Viola Davis,Octavia Spencer,239,1,79,79120,146,25000000,216639112
1223,Horrible Bosses,2011,6.9,57        ,413327,R,https://imdb.com/title/tt1499658/,Comedy,Crime,,Jason Bateman,Charlie Day,Jason Sudeikis,0,0,3,13,98,35000000,209838559
1224,Sherlock Holmes: A Game of Shadows,2011,7.5,48        ,411156,PG-13,https://imdb.com/title/tt1515091/,Action,Adventure,Mystery,Robert Downey Jr.,Jude Law,Jared Harris,0,0,3,11,129,125000000,543848418
1225,The Girl with the Dragon Tattoo,2011,7.8,71        ,408218,R,https://imdb.com/title/tt1568346/,Crime,Drama,Mystery,Daniel Craig,Rooney Mara,Christopher Plummer,0,1,26,2691,158,90000000,232617430
1226,Transformers: Dark of the Moon,2011,6.2,42        ,378144,PG-13,https://imdb.com/title/tt1399103/,Action,Adventure,Sci-Fi,Shia LaBeouf,Rosie Huntington-Whiteley,Tyrese Gibson,0,3,10,1039,154,195000000,1123794079
1227,Midnight in Paris,2011,7.7,81        ,375395,PG-13,https://imdb.com/title/tt1605783/,Comedy,Fantasy,Romance,Owen Wilson,Rachel McAdams,Kathy Bates,0,1,25,25101,96,17000000,153959590
1228,The Cabin in the Woods,2011,7.0,72        ,362558,R,https://imdb.com/title/tt1259521/,Horror,,,Kristen Connolly,Chris Hemsworth,Anna Hutchison,0,0,20,34,95,30000000,94348403
1229,In Time,2011,6.7,53        ,360952,PG-13,https://imdb.com/title/tt1637688/,Action,Sci-Fi,Thriller,Justin Timberlake,Amanda Seyfried,Cillian Murphy,0,0,0,2,109,40000000,173930596
1230,Moneyball,2011,7.6,87        ,349369,PG-13,https://imdb.com/title/tt1210166/,Biography,Drama,Sport,Brad Pitt,Robin Wright,Jonah Hill,0,6,30,3075,133,50000000,110206216
1231,Fast Five,2011,7.3,66        ,344885,PG-13,https://imdb.com/title/tt1596343/,Action,Adventure,Crime,Vin Diesel,Paul Walker,Dwayne Johnson,0,0,9,21,130,125000000,626137675
1232,Super 8,2011,7.0,72        ,332362,PG-13,https://imdb.com/title/tt1650062/,Mystery,Sci-Fi,Thriller,Elle Fanning,AJ Michalka,Kyle Chandler,0,0,11,70,112,50000000,260095986
1233,Friends with Benefits,2011,6.5,63        ,331752,R,https://imdb.com/title/tt1632708/,Comedy,Romance,,Mila Kunis,Justin Timberlake,Patricia Clarkson,0,0,1,5,109,35000000,149542245
1234,50/50,2011,7.6,72        ,310324,R,https://imdb.com/title/tt1306980/,Comedy,Drama,Romance,Joseph Gordon-Levitt,Seth Rogen,Anna Kendrick,0,2,12,1226,100,8000000,41097853
1235,Hugo,2011,7.5,83        ,297455,PG,https://imdb.com/title/tt0970179/,Drama,Family,Fantasy,Asa Butterfield,Chloë Grace Moretz,Christopher Lee,0,5,56,56190,126,150000000,185770160
1236,Real Steel,2011,7.1,56        ,291671,PG-13,https://imdb.com/title/tt0433035/,Action,Drama,Family,Hugh Jackman,Evangeline Lilly,Dakota Goyo,0,1,2,25,127,110000000,299268508
1237,Contagion,2011,6.7,70        ,269878,PG-13,https://imdb.com/title/tt1598778/,Action,Drama,Thriller,Matt Damon,Kate Winslet,Jude Law,0,0,2,14,106,60000000,136515867
1238,Green Lantern,2011,5.5,39        ,261736,PG-13,https://imdb.com/title/tt1133985/,Action,Adventure,Sci-Fi,Ryan Reynolds,Blake Lively,Peter Sarsgaard,0,0,3,6,114,200000000,219851172
1239,Bridesmaids,2011,6.8,75        ,261128,R,https://imdb.com/title/tt1478338/,Comedy,Romance,,Kristen Wiig,Maya Rudolph,Rose Byrne,0,2,25,2570,125,32500000,288383523
1240,Kung Fu Panda 2,2011,7.2,67        ,244697,PG,https://imdb.com/title/tt1302011/,Animation,Action,Adventure,Jack Black,Angelina Jolie,Jackie Chan,0,1,5,546,90,150000000,665692281
1241,Unknown,2011,6.8,56        ,243595,PG-13,https://imdb.com/title/tt1401152/,Action,Mystery,Thriller,Liam Neeson,Diane Kruger,January Jones,0,0,0,3,113,30000000,135710029
1242,The Adjustment Bureau,2011,7.0,60        ,237884,PG-13,https://imdb.com/title/tt1385826/,Romance,Sci-Fi,Thriller,Matt Damon,Emily Blunt,Lisa Thoreson,0,0,1,9,106,50200000,127869379
1243,The Grey,2011,6.8,64        ,236337,R,https://imdb.com/title/tt1601913/,Action,Adventure,Drama,Liam Neeson,Dermot Mulroney,Frank Grillo,0,0,2,8,117,25000000,79781695
1244,Paul,2011,7.0,57        ,229578,R,https://imdb.com/title/tt1092026/,Adventure,Comedy,Sci-Fi,Simon Pegg,Nick Frost,Seth Rogen,0,0,2,9,104,40000000,97984015
1245,The Descendants,2011,7.3,84        ,229061,R,https://imdb.com/title/tt1033575/,Comedy,Drama,,George Clooney,Shailene Woodley,Amara Miller,0,1,65,65146,115,20000000,177243185
1246,Rango,2011,7.2,75        ,229006,PG,https://imdb.com/title/tt1192628/,Animation,Adventure,Comedy,Johnny Depp,Isla Fisher,Timothy Olyphant,0,1,45,4525,107,135000000,245724603
1247,The Artist,2011,7.9,89        ,225784,PG-13,https://imdb.com/title/tt1655442/,Comedy,Drama,Romance,Jean Dujardin,Bérénice Bejo,John Goodman,0,5,156,156203,100,15000000,133432856
1248,Sucker Punch,2011,6.0,33        ,225633,PG-13,https://imdb.com/title/tt0978764/,Action,Adventure,Fantasy,Emily Browning,Vanessa Hudgens,Abbie Cornish,0,0,1,11,110,82000000,89792502
1249,I Am Number Four,2011,6.1,36        ,224065,PG-13,https://imdb.com/title/tt1464540/,Action,Adventure,Sci-Fi,Alex Pettyfer,Timothy Olyphant,Dianna Agron,0,0,1,1,111,60000000,149878437
1250,The Twilight Saga: Breaking Dawn - Part 1,2011,4.9,45        ,217478,PG-13,https://imdb.com/title/tt1324999/,Adventure,Drama,Fantasy,Kristen Stewart,Robert Pattinson,Taylor Lautner,0,0,11,22,117,110000000,712205856
1251,Just Go with It,2011,6.4,33        ,214798,PG-13,https://imdb.com/title/tt1564367/,Comedy,Romance,,Adam Sandler,Jennifer Aniston,Brooklyn Decker,0,0,5,13,117,80000000,214945591
1252,A Separation,2011,8.3,95        ,211876,PG-13,https://imdb.com/title/tt1832382/,Drama,,,Payman Maadi,Leila Hatami,Sareh Bayat,114,1,85,8549,123,500000,22926076
1253,The Adventures of Tintin,2011,7.3,68        ,211741,PG,https://imdb.com/title/tt0983193/,Animation,Action,Adventure,Jamie Bell,Andy Serkis,Daniel Craig,0,1,22,2262,107,135000000,373993951
1254,The Ides of March,2011,7.1,67        ,211708,R,https://imdb.com/title/tt1124035/,Drama,Thriller,,Paul Giamatti,George Clooney,Philip Seymour Hoffman,0,1,9,934,101,12500000,76338111
1255,No Strings Attached,2011,6.2,50        ,207879,R,https://imdb.com/title/tt1411238/,Comedy,Romance,,Natalie Portman,Ashton Kutcher,Kevin Kline,0,0,2,6,108,25000000,149228077
1256,The Lincoln Lawyer,2011,7.3,63        ,207262,R,https://imdb.com/title/tt1189340/,Crime,Drama,Thriller,Matthew McConaughey,Marisa Tomei,Ryan Phillippe,0,0,0,1,118,40000000,86752352
1257,Cowboys & Aliens,2011,6.0,50        ,203599,PG-13,https://imdb.com/title/tt0409847/,Action,Sci-Fi,Thriller,Daniel Craig,Harrison Ford,Olivia Wilde,0,0,1,17,119,163000000,174822325
1258,Bad Teacher,2011,5.6,47        ,188729,R,https://imdb.com/title/tt1284575/,Comedy,Romance,,Cameron Diaz,Jason Segel,Justin Timberlake,0,0,6,4,92,20000000,216197492
